"P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22","P_23","P_24","P_25","P_26","P_27"
1074.78270514505,1024.30697040814,979.466503374295,1012.81910016053,1043.65943124708,1198.91424992072,1322.09874504074,1563.62374841181,1460.35507324602,1497.3142040877,1660.19384129111,2309.95832274644,1838.98488172464,2074.64328707283,1915.91312066671,714.108710880389,2378.63662643559,3503.18980478523,5125.12886605907,6077.20840634311,7045.26212976964,7869.57759787906,7842.62267405346,7776.614027907,7213.10169872422,7835.9932886848,8145.85616905475
1077.04409292102,1025.63036743738,979.488025199249,1011.411729609,1036.7343608031,1182.87275704096,1323.95736830667,1558.82286362701,1453.8302230438,1501.32403817066,1660.27484746625,2386.78948285589,1846.09594557289,2112.19261503625,1941.43191101983,749.752183908656,2446.30182993182,3629.22288567768,5325.52024280485,6341.54038594051,7072.90996415371,7887.32273740164,7878.59169595136,7850.10995734376,7261.78045399744,7903.93911815501,8203.43897184725
1078.96772989041,1026.59625929003,979.571528620552,1009.7103367866,1029.69875005557,1168.13913086369,1317.51358422768,1568.58463788439,1451.04776129209,1511.00541272037,1662.94320734813,2497.16122077833,1870.53986414067,2200.68875462329,1998.60259828829,772.98884607846,2575.86599662147,3778.45669253835,5542.6585413945,6603.55883108359,7102.41419550678,7903.03436975542,7888.78570873772,7918.68912347179,7310.16238844264,7912.81411141014,8224.70030148826
1080.51305522036,1027.21930022591,979.753704608642,1007.74821515168,1025.02297428794,1164.03024558019,1311.67534070556,1586.2366967894,1443.63790650427,1513.77812641077,1664.55924208815,2646.22053576457,1925.81053594348,2368.38441634854,2093.18908070593,783.15255741036,2784.47732952024,3950.14624105035,5773.54885431032,6855.67883878021,7133.34862598961,7916.04828900677,7875.37750195736,7978.85954557018,7357.00749453164,7848.8098273099,8213.52522598563
1081.63814112319,1027.50597107159,980.032410968194,1005.51527865886,1022.55838487922,1174.44062480199,1312.32985196776,1645.04568373175,1436.69683963871,1504.20649761683,1674.27670564339,2834.32771116176,2020.66422776275,2620.55191332723,2224.31742226594,780.844319059864,3096.03493959636,4143.69394811399,6012.96925749104,7088.68319416305,7165.67633305856,7925.06568792203,7841.43279075281,8027.97125368203,7401.29754149101,7714.5094249755,8176.25042746411
1082.30598525165,1027.47481063244,980.395030003629,1002.99614676815,1021.03182933674,1182.70383669724,1320.15732486782,1689.61745055887,1429.77220304645,1482.31415511121,1693.24503082713,3049.9513957951,2146.22724958149,2936.41856760105,2391.55192462879,767.887132390638,3520.07807298354,4356.59636384658,6253.59183606867,7291.87605446575,7199.58449519228,7929.38039810376,7797.10289638366,8065.06368793433,7442.44833107468,7532.60403678871,8119.73982907154
1082.52953521179,1027.15057107352,980.779005080524,1000.21284960281,1018.14965990916,1185.80382092145,1332.52760986155,1706.2943087916,1420.39032409842,1466.34651584746,1729.25692598091,3260.19412446506,2279.54796502562,3243.01110598548,2586.49174278284,746.236431839735,4053.14592258944,4584.3109472904,6488.91195131679,7462.70226818036,7236.23822404205,7929.21220233486,7764.07345851723,8091.78426886072,7480.36826162123,7330.0941223241,8054.69972667427
1082.37074520808,1026.56071677276,981.14905627268,997.215673479804,1012.73046371348,1180.4101248259,1333.27182764434,1697.97214725574,1404.02947523928,1466.81504777902,1778.30931738333,3467.40393846293,2422.50329864983,3521.11481150101,2803.21280626494,717.977750349349,4680.65177248511,4820.8347584792,6713.23893539059,7601.82902017787,7278.52792651722,7925.73685662465,7779.60895248797,8111.52587289653,7515.51077746791,7164.95051901478,7995.49833771305
1081.9416728082,1025.71999639474,981.484360630833,994.095567646866,1006.46966066667,1174.44701554117,1323.06493855161,1670.8782290307,1396.60861327299,1488.71623281003,1841.98498476266,3671.68678989788,2598.36334356992,3828.49669458791,3034.20568669612,684.528952657423,5344.45073838422,5059.48606059068,6920.14087287028,7710.28083528917,7325.27132728561,7920.83223359618,7840.58836760042,8128.30661348514,7549.06605926428,7128.40935327662,7944.626675139
1081.33266382518,1024.6439397724,981.772874868564,990.933288942013,1002.24237291318,1171.635411838,1303.19508160947,1653.2058547447,1408.00440917696,1541.14932029645,1929.91766585041,3874.69398018327,2809.56279817179,4182.65022810914,3289.72945695836,646.273664146646,5961.39920959172,5293.98109409753,7104.59360971658,7784.02776908956,7375.38852053978,7915.47360319898,7913.52665964266,8148.19355959224,7582.21402866868,7224.01715226902,7905.23061352189
1080.64262168663,1023.32545703097,981.990537750389,987.769908159127,1000.13211330493,1182.19681186175,1284.86212967499,1691.64112266428,1443.26501573048,1632.00026296551,2051.03679920689,4085.37174386585,3036.16694399294,4592.52349968454,3575.61183468409,603.249562966871,6498.94269265919,5519.26557732501,7260.23484557698,7830.98597787796,7427.24832756989,7910.64797116671,7981.85267327407,8175.80150551586,7616.006208329,7387.99293423632,7868.94747191501
1079.90782826806,1021.77587426437,982.125076728505,984.648002861508,996.586180335727,1197.75485843727,1271.39084347507,1800.86683676004,1515.24291584094,1755.24112326138,2195.49592702167,4319.42490713696,3257.31404268929,5062.45262962952,3898.2286425301,555.742212656621,6946.03901124245,5731.53069067527,7383.43578512323,7865.11688639545,7480.67110946214,7908.37488097106,8034.48258493746,8217.63571414328,7651.82547548886,7586.62135832237,7829.31731091292
1079.18343324335,1019.99526913649,982.153532677095,981.580812337385,988.24616812839,1220.56568797165,1281.0570643217,1970.33381846165,1627.47141316611,1928.51807654984,2387.49761999946,4570.96687349852,3481.35830162469,5569.01405608896,4244.98898919454,501.453133858624,7298.97415973349,5925.84191380268,7473.78850533777,7903.48970004904,7536.76087315876,7911.03514645967,8073.07574077343,8266.12315736204,7688.09753124598,7777.97113527519,7782.97428605833
1078.51624125715,1018.01079206059,982.085811280298,978.576422933979,976.547627879726,1236.46764467623,1329.86907669344,2249.76255322581,1759.62512449232,2178.30326423515,2636.16632494977,4864.5558875325,3741.04646797602,6102.28064200159,4596.32350625132,437.430717757119,7573.01644262251,6097.29477660509,7530.40099076967,7937.57679287291,7597.81850947254,7921.90941081471,8108.70629565177,8314.99071659921,7723.66266392943,7939.12619504056,7732.66695808176
1077.89347127088,1015.83359734801,981.959310165194,975.683064168076,967.796187112126,1268.56781096782,1423.52532959566,2636.9571588765,1865.31002548863,2504.48307949036,2938.03145782036,5203.17685602645,4060.88195971165,6578.30629749257,4931.85928664309,362.137212855575,7773.69761633312,6244.33835641955,7554.38312389469,7953.23584765207,7657.78726234034,7938.44237475113,8122.51566400489,8359.85599166769,7757.88780424792,8058.54381714885,7679.11226535333
1077.27336228493,1013.40368894241,981.790851707904,972.919900586532,962.130327662806,1325.02382151842,1535.48270695563,3013.07879825712,1957.51893867552,2761.63628488155,3181.70014991288,5592.06794150392,4415.21654818977,6864.79650692457,5223.52601503407,272.207106951438,7881.1770747898,6361.68095155377,7548.06392247862,7941.76879467787,7712.15877321014,7959.04850074224,8106.93558393088,8398.28099269214,7789.19545756685,8114.44750037216,7613.98903633279
1076.49847569683,1010.66314497723,981.592838294711,970.31501964523,960.853519960307,1389.61876518108,1602.11110624602,3234.5408609504,2047.36061843296,2872.46844889182,3261.80019849005,5921.48305000026,4686.74499175644,6916.84956300161,5443.61700839698,163.764152241243,7888.22419619793,6445.92436328008,7514.48421982471,7905.73215703567,7757.81633351128,7981.51530758499,8062.24421832829,8429.77616626495,7815.58666755243,8105.42093129406,7530.36995789728
1075.45901304616,1007.63157000828,981.330622415787,967.878258955405,962.553592337518,1465.33248458995,1629.15257833834,3262.47692773398,2129.43827684587,2821.48994129675,3181.63868874578,6118.65845414543,4849.66389340448,6760.36063357424,5587.04894559808,36.9120834511887,7797.51682486831,6493.948279341,7458.57222966144,7852.98273946514,7793.08379869553,8004.27910153291,7996.19296360787,8453.94676159389,7835.5266454079,8044.92527378422,7423.29588382135
1074.11651117164,1004.29538030486,980.954768178613,965.572397412242,967.866014948166,1505.28655139665,1607.40758977259,2976.22391395154,2133.29632352104,2644.37049653554,2992.13859228217,6150.20634234617,4838.65482574907,6422.37616631952,5647.99625100348,-103.841272215599,7622.44319684707,6505.1198977068,7384.51288765701,7804.12221874089,7817.23168380531,8025.65095443986,7929.10135065192,8470.17528964361,7847.75904101215,7947.30775668984,7289.46164191366
1072.46999705251,1000.69321741069,980.462781322847,963.340610349097,976.406835603738,1501.76217795108,1550.68534055158,2534.41968079981,2016.70873271084,2399.78854710088,2763.15618840138,6018.7568568295,4685.77067454845,5982.15555721924,5607.67733848736,-253.289409740126,7367.61346405532,6477.79538170026,7284.26577787307,7784.35738784451,7830.57990090995,8044.72242523199,7875.24052396835,8477.93315362303,7851.15983126064,7836.25274891755,7132.36332427377
1070.56212175552,996.8934283507,979.84062163886,961.160578005108,980.434317875222,1472.37354354859,1491.81033538813,2215.18640809834,1855.85201111881,2188.69197201639,2547.467539325,5749.93512784419,4458.14401382636,5516.50375352438,5460.21994519858,-404.018800408014,7038.24333856719,6413.97440273847,7154.32317969161,7775.06227336236,7830.40119133292,8058.96152471336,7862.17217474397,8476.19084791115,7844.9875544562,7705.43886630312,6958.21226663878
1068.49984918596,993.028923753774,979.121964013392,959.051875620843,981.294402855134,1418.76044937418,1450.59062897875,1962.90669996877,1717.42604947326,1985.26496267542,2311.57363595484,5378.40015500692,4207.82565896012,5083.13447259227,5223.26177799348,-551.489785539105,6634.11625855901,6315.99088283752,6993.44013890244,7759.15964494239,7815.02405534928,8066.59140062141,7908.21660113239,8462.05278563948,7828.05052472816,7562.93404325983,6766.90235621024
1066.39641191878,989.280817307022,978.349537888679,957.047976989858,976.653846153473,1366.51675481489,1425.96758159891,1823.06744087225,1637.31448207567,1843.78566451249,2125.7699030256,4955.20712349908,3903.64762145512,4699.85671594525,4929.93063978491,-692.302173423901,6187.47868982194,6186.55848516249,6801.32500262758,7726.37982356302,7784.09432406539,8066.41187434169,7981.33470578851,8432.67237666008,7799.75242292462,7426.53482616108,6573.13620326626
1064.32619795949,985.759040086637,977.589136530808,955.194995467347,970.829658206436,1329.28286560372,1418.09224401133,1761.93163878271,1608.31735507265,1765.25852101654,1993.44331437877,4528.93658447763,3526.61436202692,4339.82430393703,4613.96799732129,-824.268062716768,5712.74922974124,6029.02247306023,6580.24276085368,7673.90907339349,7738.15616848691,8057.72936195718,8058.17143769434,8386.47662360188,7759.79010642213,7302.30833920163,6403.49643961202
1062.39834880547,982.58547175305,976.8946554177,953.550276939562,963.738901366426,1305.28111944358,1417.19239456291,1742.88277405535,1602.54395558417,1725.76943466155,1912.03065772621,4129.71180487685,3173.32568733371,4026.63888667507,4300.58675894795,-945.199552072074,5230.75733714025,5848.60309112648,6335.83152574619,7602.07825217716,7678.52345934505,8040.46131061106,8119.70350824895,8322.8374951606,7708.50859268256,7213.63743492244,6296.55025493703
1060.7201326497,979.882420460744,976.311443700347,952.214680518218,951.978691055396,1290.8207682448,1405.65718762714,1734.30834357165,1586.66876806275,1702.18219800948,1861.07075744085,3774.92840192203,2877.01294109165,3734.62937168801,4001.02006608304,-1054.31405690153,4766.54249810449,5649.99183226961,6073.94143615604,7507.53277903834,7606.68923904531,8014.55481993385,8154.57528609693,8241.55104497473,7646.74327425161,7157.32444309478,6266.39471809919
1059.40249261517,977.797827422987,975.904551938837,951.320776391722,935.33880499232,1274.04518781612,1392.06370421384,1722.377478436,1569.75088094456,1682.63068317967,1829.67152163321,3477.84070863475,2650.5209218157,3491.42834054974,3730.49500291461,-1150.82899261686,4350.29189938102,5437.72193165865,5800.72127195036,7389.29003083494,7524.4678691474,7980.44320142479,8163.49839857121,8144.24828849398,7574.75868979085,7112.42675168213,6284.49758677198
1058.51439102164,976.447833912939,975.736079365955,950.992356278919,918.315105765638,1245.85791540341,1374.82107146495,1693.04101922114,1543.22623873033,1659.63421335161,1810.46388661873,3237.6357230525,2485.78704438259,3286.15845250649,3496.46546280828,-1233.96177462978,3972.99434418506,5216.38697171898,5523.65766726602,7246.98137524056,7434.29001654199,7938.82842988266,8145.93331383338,8032.32410914982,7493.21710468737,7096.20945510715,6339.56230408849
1058.12987180315,975.936492767223,975.86375402797,951.321682963976,914.282491528246,1239.13056125873,1361.89577492371,1671.62753615783,1531.97163528516,1646.42452470768,1805.77529874477,3050.29143663322,2376.93520157823,3120.31219248637,3302.52174926917,-1301.40787081563,3659.84156022418,4990.83343900609,5250.31985228387,7084.04793450483,7339.16482763032,7890.64826660116,8101.85609886957,7908.48531895309,7403.48152263355,7075.04196253275,6413.18809431988
1058.21066183106,976.228354654651,976.278695370305,952.32051538806,924.008478663216,1249.72346434356,1359.18890603788,1662.90613234502,1515.36747812155,1634.95593190109,1801.80200865977,2909.16667929467,2306.11279783971,2983.63560178565,3141.87031500458,-1351.54564457294,3413.15532792378,4765.39196763357,4989.60882203676,6906.81267055013,7242.53610071813,7837.30318502292,8031.37089101208,7775.78174891951,7307.2017366291,7034.11663878145,6500.95213017078
1058.71265437777,977.296974574689,976.976600522423,953.946481676379,947.525725236476,1271.65190967879,1357.38156097075,1666.95397459787,1513.96259208371,1629.05357835175,1796.88364926003,2807.78593639527,2264.799138419,2873.59957983522,3009.48104140661,-1382.75345930025,3229.9043018483,4544.3653976246,4750.6231321768,6723.01040575059,7147.85728904875,7780.7367438946,7938.52484000018,7638.20176356964,7206.57344734132,6973.60195366868,6594.86928544456
1059.48267975697,979.001691566179,977.862901881525,956.025391222471,977.029467192708,1295.92792108058,1368.73142623734,1669.75576725447,1526.17698572561,1633.45565916055,1796.52637120502,2736.67346793542,2240.92625158816,2779.3925271686,2894.16536911167,-1393.40967839612,3095.43642492272,4330.77075377968,4541.01153954588,6537.44053048633,7058.28869333136,7723.06513443095,7831.27258559697,7501.80661200124,7104.28503740835,6914.55103401567,6677.92846408613
1060.32277296745,981.195981725962,978.813641418662,958.340752890176,996.761721271605,1313.27232500804,1381.94312172198,1679.27511745825,1538.02547180757,1649.74965171275,1797.40727322373,2683.10230556281,2223.44331435293,2700.14716798331,2789.1354189881,-1382.00963069416,2996.08661865421,4127.05606299684,4365.51821650561,6345.93267474399,6976.92583913269,7666.56788139563,7718.01336601776,7369.8750904563,7003.40405128248,6857.54161937312,6742.83959104819
1061.0667755682,983.822232113303,979.745980836866,960.695815202905,1000.58440822599,1314.88482798305,1385.46174748678,1671.08302981357,1538.29857329866,1660.55878705261,1797.08113066161,2635.43210719783,2203.28747352158,2619.68537505864,2688.53396068088,-1348.18723693185,2917.05360118431,3934.72281382115,4226.61648878262,6143.13783968963,6905.80867868345,7613.61625034781,7603.7948551232,7245.93859884968,6907.47638112992,6796.35578812687,6790.04386568437
1061.80374248488,986.930956321212,980.627157983965,962.97385999786,995.621247488833,1314.17767302224,1385.49325423013,1663.03248774306,1527.13180388504,1658.89184531611,1797.92560032055,2585.6807663949,2172.03952485793,2545.96262515676,2592.66194846266,-1291.57641784665,2850.36648050131,3755.70516821352,4125.26279022998,5929.85251580295,6846.36140259991,7566.67903832506,7492.98651995251,7134.30247348057,6818.78198267367,6731.18862298305,6823.88440422869
1062.60992148224,990.430721710867,981.42731085542,965.075549235226,991.103846926792,1298.7069002477,1382.04793084267,1652.38726631572,1518.39246162895,1643.31489232928,1791.64515108038,2531.11774157627,2131.12742022394,2479.06862674419,2503.31520967189,-1213.05092651553,2786.17589922953,3591.34573326851,4059.79284450348,5713.94805962485,6799.77257797693,7527.75836889057,7385.2852260206,7038.0481623148,6739.31518676139,6657.03340850232,6849.94999695041
1063.52087395735,994.215992187118,982.129387255622,966.945370462806,986.945977749826,1277.83668217314,1364.31665133293,1642.05170731486,1510.64410307242,1624.50276182894,1776.35729082958,2471.48351056239,2084.65734978177,2410.6231423566,2416.81046367111,-1114.56005044427,2718.85962403604,3443.7510109702,4027.87794180611,5507.53552359974,6766.83475090213,7497.97966074184,7282.70459082631,6956.94563118023,6670.78799200149,6578.12512480503,6877.15759766078
1064.52892364394,998.144900123063,982.705259136504,968.486740923477,984.829139647732,1252.12844231946,1335.31100538476,1630.40831426188,1500.18215378137,1608.52279439362,1758.82095394607,2407.09398052046,2034.73995254609,2342.97152608355,2336.28460888386,-998.053077138678,2650.11317536919,3315.11497994204,4027.25042563247,5326.49816909346,6748.12608299851,7478.36248906867,7187.16945069113,6892.27263192265,6615.35328530629,6511.39155294401,6911.84051205252
1065.62848359682,1002.10542454731,983.139160646621,969.620105476925,981.073995653087,1220.42982123251,1318.15459373573,1609.4314726431,1482.71868953835,1590.49734893047,1738.57203545291,2337.75210904283,1983.81677567027,2282.18496218766,2262.78359712743,-867.318269083673,2583.64842020603,3208.79274203669,4055.6785538949,5190.13003385795,6744.28429588648,7469.26513899214,7105.6515737364,6847.70209967301,6575.21672634575,6485.30947385165,6953.95941805292
1066.77084361995,1005.97461713911,983.441434899804,970.335848320237,976.964646171554,1196.71832851463,1316.70074523013,1581.42569035023,1463.48111703466,1572.90888173552,1719.11290559197,2267.99150184301,1936.06114404047,2234.90367199698,2198.90405977978,-724.681885035789,2520.04538502048,3128.52573773686,4110.56423817115,5115.75469163264,6754.89035500613,7470.53666827896,7052.47965513625,6824.08168764939,6552.08634190055,6547.86855101012,7003.36993080979
1067.94595681186,1009.69336016216,983.636560997841,970.718117743723,972.873137590097,1194.77947967605,1316.65245393403,1544.85028711429,1450.98997618306,1553.55085557648,1698.77558131802,2202.71418439056,1899.62736879223,2202.65661507549,2144.48285630876,-573.087358270075,2459.14043867235,3076.65108188288,4190.85751694986,5107.72678472023,6779.54459974452,7482.17562854806,7043.20209400502,6820.90117077936,6547.05500244644,6662.51740945272,7059.3120399367
1069.12856205008,1013.17412854743,983.759319624507,970.856237789509,972.761384853695,1197.70344039948,1317.65661569272,1509.89829531195,1435.4996172797,1541.87120765064,1681.88384678706,2143.74044496791,1866.27568871822,2176.81608735798,2094.89429575294,-415.884042758358,2397.9984844757,3053.93929688068,4297.58208505409,5174.57140625288,6818.0650551483,7503.70149135849,7095.06968457712,6838.37740159969,6560.74848601533,6810.75170936595,7120.83197077587
1070.34997605197,1016.36728638479,983.788666569826,970.834280518811,974.35128467521,1190.46561354666,1306.71015833669,1484.74489857302,1425.00861666687,1531.43789128239,1665.74484512358,2092.50132353888,1834.17539711904,2157.84312947462,2050.49397498394,-254.112975407792,2337.83230998653,3061.68371882655,4432.50370283935,5310.49437792865,6870.11924801675,7533.33145411959,7206.61424396702,6875.07770104653,6591.39149159083,6959.39190412387,7187.98610206761
1071.58765750945,1019.22110983551,983.734965913269,970.715332999199,976.313641500136,1183.18815144746,1294.70434412495,1481.88495663879,1423.0805191157,1519.44985796256,1656.93208028732,2051.19881607133,1803.15189028231,2148.06105921478,2015.57302811956,-90.5818036997916,2283.83025442699,3100.63503471409,4595.80714576334,5504.70719258525,6935.26867294051,7569.02184376192,7355.3762970553,6932.01981150424,6636.89433073741,7095.81546568754,7258.71524421272
1072.88778509983,1021.7294571877,983.604313830734,970.561303845685,978.136105386586,1185.78522450014,1292.98808840864,1485.67609585497,1420.85734346541,1502.46377673883,1649.33630659205,2020.53846937913,1775.97211783779,2146.28400905697,1988.7723109645,71.6043278932324,2241.81350448598,3171.00928552705,4785.85875752579,5740.80658573435,7012.99696650293,7608.64937047377,7519.21257593113,7005.56959613058,6694.10994248973,7204.43598047462,7328.5816081663
1074.31972055038,1023.87868041674,983.395912702495,970.373764661689,981.922576173328,1191.55966602898,1302.37080752496,1490.46862801128,1416.54880707954,1486.21572792341,1636.51756378579,2007.78319829307,1755.80533560597,2147.36238151139,1970.5831541846,228.87592339829,2217.07480879804,3272.27515094365,4999.808556174,6002.43580502867,7102.55149200683,7650.09339872798,7678.06505291254,7092.98697753035,6759.91898883933,7285.05118033341,7388.83803097313
1075.90637035716,1025.63960808406,983.091492545729,970.111118061539,988.179378701529,1190.33677731282,1308.05435507694,1493.67395460897,1403.44785632087,1469.9810600787,1621.49652704411,2019.63584478971,1746.81351414868,2150.90908939438,1963.42779838756,377.816605679321,2220.49879134824,3404.13190639879,5234.17549306964,6275.6280186204,7201.03821012227,7691.61416964684,7821.84521266774,7178.82753797042,6831.20025128954,7316.42744523402,7432.19160052333
1077.59532490906,1027.05085910878,982.693820542566,969.739713928208,993.624344912531,1185.98574094712,1306.10823225916,1500.15911755249,1389.90968918933,1459.63901352564,1608.17467314931,2066.51640883696,1752.76235984089,2153.80203643847,1971.1764914946,514.551337539772,2269.13096810702,3565.49016533089,5482.67972120167,6538.65540763216,7304.78116925402,7732.00480917198,7949.22135374482,7251.30858010003,6905.3708991116,7294.5010004944,7448.86566165673
1079.35549491356,1028.13213221403,982.211821088881,969.266708775035,997.39774211101,1185.79877536468,1300.7433623095,1505.11074022502,1376.67951709182,1457.95050359216,1593.18103665563,2163.37266089924,1779.98648846452,2166.49232826892,2002.32588173327,635.469661446181,2385.57811975564,3754.44400236156,5738.65402429185,6778.12937907644,7410.50552449624,7770.2156472818,8059.88098815314,7302.91642355927,6980.50121004026,7237.69764956835,7437.30853279986
1081.19167613549,1028.8799180489,981.660930219851,968.705276929381,996.932959389297,1182.78059333448,1281.23010386335,1492.98361264345,1358.50276730311,1466.944325157,1589.04927826072,2328.74744140192,1834.99533712068,2214.00817031694,2068.98287084204,735.979325715389,2593.37921238841,3966.88236179307,5994.54528898094,6991.387367426,7515.19382188287,7805.42516990866,8155.17529549999,7330.45437205169,7055.68428732305,7190.3563706903,7400.98881903317
1083.07567382626,1029.30825508858,981.069763948975,968.061153294729,990.917575155705,1180.74619757999,1248.9935292788,1471.51633763391,1341.23779379102,1484.65123000279,1617.47397255296,2578.26350127051,1925.43028150126,2341.64876543987,2184.89253324802,811.854177489956,2919.93353569042,4196.81919785268,6242.30134259902,7175.29884223586,7616.04683669495,7837.1548024003,8231.68275957882,7334.75670592295,7130.62151189434,7224.06814713408,7351.903687894
1084.94794666155,1029.39938631817,980.475261744461,967.292462805446,979.845153252635,1173.78155715491,1207.50594731769,1447.04322781373,1345.4667243004,1499.2997999237,1695.16482208474,2917.81717049977,2053.00069825995,2589.34451973757,2362.90734132542,860.717293856854,3377.43619841846,4435.44101945161,6475.83019576031,7325.71077431855,7710.88799949,7863.94878014315,8279.43933923676,7322.44309972423,7204.77836456914,7290.93543686216,7309.17232066576
1086.77285956316,1029.1616807502,979.87508585605,966.306392662967,962.436733235755,1160.99953000323,1188.98184716833,1438.2760808679,1362.94742962723,1514.01496509008,1821.63231491731,3335.69367538436,2233.05679935577,3004.56190149669,2614.90186390918,882.55840660246,3958.96722043691,4674.49558216624,6689.45037340664,7435.86684414573,7798.69189276582,7885.00270499168,8294.05087238677,7297.38783561398,7278.89336982996,7327.67915799075,7283.49002563518
1088.47529992898,1028.58857094149,979.256671195691,965.023842329483,944.164183945101,1160.37125977405,1201.32889066858,1410.80015770411,1379.59516630892,1538.93467743984,2006.6180463172,3795.35080118908,2458.48935115638,3583.30234767321,2935.46815372895,878.843197643685,4625.82793394057,4908.89046407499,6879.60988330343,7504.89097379603,7877.6916750142,7900.25463648155,8278.4904370931,7267.83137639497,7352.34965701522,7300.05788719191,7257.88436989837
1090.03132735285,1027.68387161174,978.613802761748,963.444380578543,923.909310526176,1197.01503753068,1254.94487424865,1381.68531120355,1401.56820674129,1589.99709094866,2231.25418661338,4280.53945128041,2728.39626210354,4259.6187800726,3319.3366521702,854.262095941452,5342.09057360489,5133.2937598936,7041.82552415114,7541.31646627169,7945.28895532621,7910.06062842757,8234.99587330522,7241.70057299478,7424.02956747034,7194.18735904517,7219.10324626147
1091.41633004967,1026.47524674883,977.936471790389,961.698908497158,902.755883056204,1305.26367412215,1392.04410455697,1395.04481156487,1464.26316165136,1684.95627247666,2490.64615059565,4778.65766476688,2999.43019161223,4934.18552670321,3733.96918983825,813.920044904071,6048.83085501806,5342.9558469443,7173.47115286222,7561.81438086805,7999.47339393208,7915.04655673383,8171.05273303051,7230.47810480021,7492.31335663045,7017.27076532256,7159.57309131981
1092.66497856009,1024.98025282877,977.246207499267,959.927587230904,881.807974456617,1501.12923610106,1640.6679120273,1478.93195855276,1595.42395323253,1821.02014307049,2773.06770984458,5275.78400193625,3274.23654954228,5532.73267885926,4168.96806580904,762.572160682507,6684.70835659638,5532.18225663451,7275.74258561484,7569.98533438776,8039.07894035348,7916.00668969657,8096.54794039333,7227.24709123954,7556.38159692108,6811.14011936324,7075.42216719347
1093.79440489246,1023.21204464724,976.565486976551,958.200376351175,872.298553748641,1728.14326918752,1950.42821918544,1685.43848444252,1784.02647097437,1983.80238274812,3058.7574784948,5750.41869356287,3577.01180400584,6056.39362637445,4606.96869136031,703.919300768625,7214.83388084025,5700.48024131877,7352.80730307548,7575.93023827869,8063.97426544558,7914.64611257708,8009.40348164123,7229.247368283,7616.20066481579,6650.66489683111,6969.51432269406
1094.76147517103,1021.17314243946,975.90943787024,956.505410537531,882.593241637674,1901.19184155811,2205.41430080808,2060.33277910575,1999.02663028601,2187.0487402539,3360.92769152023,6184.77909251503,3952.40080400118,6467.9184979835,5055.26483850447,643.109494322731,7611.83554183055,5851.57513787866,7407.94666577828,7583.35141606882,8074.79634898163,7913.41053420404,7922.54887725731,7240.15066193484,7672.03249200101,6535.87098884594,6854.0906995614
1095.49933279261,1018.8674676454,975.292683837536,954.799465604434,915.170146010029,2034.26078285162,2407.7163523862,2530.13791742489,2235.27233173451,2446.82665467692,3662.00786890867,6558.33907939444,4410.01580005975,6809.38643122571,5499.53219189938,583.009694328003,7896.81404366685,5992.01134567968,7446.91221916091,7609.0463997353,8073.17804605484,7915.42778577632,7857.79280955068,7269.15226497388,7724.68784189836,6482.41806210016,6749.36026794165
1095.93298285404,1016.32530800058,974.70764797577,953.028715692172,956.031900181017,2064.42065238056,2541.18208708595,3045.21154138642,2492.92422794341,2734.51343441944,3955.09758834174,6866.84168513201,4892.5994017824,7100.85249041009,5888.6278783082,522.226322313669,8081.98843304147,6131.00651637594,7477.55619316225,7660.65451408222,8061.36271564242,7923.57221733734,7807.51305067862,7309.26034879339,7773.32596098258,6540.60168749987,6671.48190599056
1095.9485866121,1013.54873444951,974.134906265335,951.145268353576,991.366918632873,2006.79515066292,2580.53471192463,3283.25452792937,2651.76460564034,2971.53525607444,4158.78282376783,7106.19346797528,5363.0912738403,7263.43952686056,6181.79298005227,462.126121269914,8164.04147400418,6264.7104842401,7508.9800723095,7741.81694724867,8041.71211837859,7938.05741361576,7777.01501797461,7356.92778253959,7817.22491031435,6706.12805534823,6639.88973034389
1095.48325133945,1010.51612181582,973.553512743761,949.061639528234,1017.20684729658,1914.7348686253,2519.9475633913,3226.94262722959,2697.33702648475,3049.16115282997,4169.26167996335,7251.67127587985,5713.43702841239,7285.95177657192,6354.90183114637,399.765789322633,8145.19532382449,6380.45949583527,7533.20619925818,7822.16586341756,8015.16790231577,7958.36562358169,7782.78417909205,7414.37222918135,7856.09026089167,6894.16308648887,6637.74638347023
1094.47133185697,1007.23687814939,972.942401213246,946.738166235247,1028.82957291159,1787.18650178958,2388.88559394812,2947.97256632072,2606.75305186504,2920.95677066914,4034.31463594241,7289.79974142646,5952.95125486313,7177.75443887117,6419.43869514107,330.386139403987,8026.59824657501,6469.25249914215,7542.90274773839,7887.70732260279,7982.91225353256,7984.32217664652,7856.78720103889,7480.19960762238,7889.87069476711,7062.2040516936,6659.07517682002
1092.91006456442,1003.72482852949,972.306749685377,944.136510963112,1029.07832674697,1664.75674958256,2172.4806876139,2607.99080366417,2410.58148343454,2675.31421607972,3787.08197420588,7221.32271899337,6090.604303144,6944.40567345514,6390.42102100656,252.36047965139,7814.07995925118,6525.76977476892,7530.84715200828,7928.37189630927,7947.15121065908,8013.80023680475,7954.78739884204,7542.20690021137,7918.35171462645,7213.10106094992,6696.4782462846
